0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,Gemeinde_ID,Gemeinde_Name
-5.93325630519997,3.06897132897384,9.76618916394612,29.1854628426315,-4.50369104703523,3.88041387532909,10.8118444996441,11.5833303675724,3.31681346015944,4.33230032721468,-32.0338667648,-21.5297152398201,22.2750201380663,52.0763868945909,-11.2580743389427,23.0171558101644,3.77294800938077,-2.95182301053214,32.3533842285615,31.5463700597468,-18.8401087103525,14.8798040309731,-9.87910107738678,-34.9159164437393,-20.9861706588724,-42.1006031124888,-38.8398888534442,-51.9304620140455,-59.0179051332437,-45.2736271542523,-27.5895985593131,-53.576203566024,-46.0795279379321,-22.6665244696251,-32.8594010570195,-19.0850549673879,1.38940775546614,-4.81793581001522,-30.4147871342775,29.0060481495279,-25.9041218738894,-9.45424319245828,-6.26530793091854,4.98067499791837,18.7160024297706,37.2236866508213,30.5453877865593,14.9429665143972,42.4516930358388,14.8547121562266,-25.5760410047733,46.6794261823093,4.13832651148955,37.8992087461916,43.0281856761853,40.2439287030158,44.9668910301614,35.8669249808754,35.8119484262297,36.5097390296889,17.7756259060308,-8.63667174367132,-0.595589955248288,51.1735906702334,19.9121436731437,32.1245765010865,30.6049526218939,-27.7915217470227,13.0315581204741,-10.7316841248721,-16.5092925025969,-3.79547877555729,17.4067253141538,24.059674079742,40.7434887357821,-8.68073064432969,-48.7289188042634,-7.61377576805473,-75.4807632709845,-41.2485803601358,-4.17694210973913,-35.1455289878042,-29.9116919197913,-4.44186429325625,-65.2670596796762,-25.7464014479188,-43.8541928869895,-20.8679176575053,10.7786589546269,-16.5683280100567,-25.6632360168595,-40.3886234980739,-62.9615277642672,-51.7061556292128,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1,Aeugst am Albis
-1.15236602678752,2.14462541254556,-14.7353445425369,-13.4076982378944,3.75154613296544,-2.07310147403424,-5.40063010967158,-3.02565746508922,-11.7196303641862,7.68380170687522,-13.3083941682528,5.33257293634011,1.64595773594631,-11.2710076110103,2.456538260457,-13.4113887644916,13.7117988550577,10.0180507967296,-5.62416909530702,5.14852854842873,12.9100055395607,27.8404263202549,7.46565682936831,21.1348876643727,8.95884239724172,11.0282421694976,20.9460395344432,-1.77364920910343,0.2306057942979,13.5860483302951,22.5187950580806,12.3859463407098,0.357106824779807,-6.02686906366938,-12.7056314625965,-2.37826606120245,-0.132559140077348,-7.08736178400705,-5.809151563378,-13.3120786460885,-6.59888003670168,-12.9801760113594,6.74973842030702,-7.04141158231529,-7.60066247510017,1.93410006489174,-5.02009081121898,-3.83840354559626,-4.12400277338307,12.3990469515826,4.93812120597315,-2.79523023035338,-6.0252705526656,-2.78074374850329,-2.04580894998756,-7.45553734483859,9.76493549795907,-1.65920199005528,7.01860896743334,-4.21321566070528,1.77361216243512,-2.83087090469724,6.26727236044036,4.63994891059689,6.3154093500553,-1.79526000541681,-9.15090145079381,-1.44377379730724,2.27718151211758,-11.8918875811127,0.652547600831332,-0.524203678309654,-3.51148693433656,-0.0430253827383154,0.66774528783482,5.78177354622007,4.10113957849758,12.0278974312407,-4.58063007480934,13.6088264986784,-5.66799258037368,-9.07744386793807,-5.12815968097475,-10.1750622389917,-0.0938476966566904,10.9797869374026,-16.8758640207425,-27.6983654210282,-3.15698347194809,-22.3582352095638,-7.76264525927491,-29.3960575715572,-37.330702511969,-34.6292410669427,-59.5026985228946,-70.9581928464,-6.13871894534295,4.5419682300339,-48.0092209655217,-23.1928879922609,-54.466462407704,2,Affoltern am Albis
-0.560351008878612,29.6135211486463,0.212749800498169,23.8221708217593,30.8622365210153,19.5944557038853,51.7510956564485,58.4671466432724,46.0285971395772,41.6429491853126,26.3996525900593,28.4225291182186,6.77927806371947,24.832329600035,33.9714726500879,-1.16682519236558,19.4707334229916,-13.3672826363639,-26.1569505754468,-2.1429368800757,27.4576354258373,-29.3321128082095,-31.3630480041757,-9.22016790864226,-35.3439596255159,-15.2932330852994,-40.2853505490079,-40.8604024631335,-32.0982663670302,-19.9353644781807,-4.3879518115466,-12.3353405852766,4.28944175850057,-5.86293413231456,-10.6233985966459,3.37399780126015,5.05397046536611,6.20860072870439,15.7885454512588,31.6123288068484,7.4835420230037,15.8536868514732,24.7077004243557,10.6344408532012,24.8992204309006,28.2229499798207,-1.67366001868619,23.5084164328148,9.50182652426956,-9.94143765436347,11.8810605883541,-1.11497424488962,11.5073701215864,0.14047559657413,-2.46816891758187,-2.19328902060377,2.44853194675636,-10.1590091752446,-20.619114635589,-4.42418571966561,4.8227395232938,-19.0893043668137,5.8782694399272,-18.212574166461,23.0992940783953,10.5730883607713,-2.84325529704403,7.43146482850017,4.19096187929249,-9.61336260605421,-6.83716209968708,1.38564467629108,-0.184443818533941,-14.3042544237005,-19.0963972595,-0.714463754641237,-4.64888110331005,-22.6833462339771,-36.1606729776084,-28.1988376951039,-35.1976657629445,-34.5245041996664,-55.3098208335733,-48.6604775554769,-61.2433600593909,-12.5412693734578,-79.1166271327687,-17.587338652394,-65.6633302996126,-30.1772775108572,-35.4845471176487,-55.6552246149773,-86.2235798912905,-82.0371562713989,-77.7439726955525,-100.0,-48.4168288308334,-23.3960843636728,-100.0,68.8429717211057,-100.0,3,Bonstetten
-15.3779486583721,-10.5174379872316,-6.19205317783552,-17.9047404388583,-2.63750672512619,12.7338016555196,-11.0379090834884,50.265668259267,17.7282757921058,48.6067636958673,19.148611702335,31.1433975809859,15.0994606288949,16.5220669333373,-4.82789166614657,37.3730491496905,-9.90625853964605,49.2900731272841,-11.1268151200363,0.791814231907995,0.187454720654423,-16.9262026402425,-24.2037535952367,-23.5198843413246,-18.9682160872612,-51.6178407602049,-45.5537369763234,-36.7984636953767,-57.5467200402414,-41.7972879108823,-23.6775209318661,-20.6509570873974,-30.3660344114941,-21.8931290558575,-1.34764090646544,-21.8290663081044,-15.4140567884186,-18.6558804312511,-12.3620047401141,19.7006938567751,-11.347062814946,1.11229298304592,-9.6226776010551,1.68059223194985,10.152880943033,29.6683318346965,37.5982929046799,21.8805732636405,29.8576031769901,23.8012183126487,27.2078194732908,-0.760948337720391,18.6643801088644,8.49763265075205,26.1146330895134,21.8522906845062,-5.01687581237787,18.2643147931748,8.32926596643813,34.9635570560406,12.635432857069,18.9799109418051,13.2701387970395,7.01031198810385,-1.62031132362481,2.16189931641388,29.530942210363,42.6198784736975,14.7983166660792,15.8479833140601,-25.6744807159748,0.488578372247672,21.0422705424609,7.7062993448513,16.6367458616192,0.0550168102380955,-16.5388784676822,-12.2725001421323,-6.86874132838718,19.5473954420591,-20.5896503545452,-15.5418335509858,-48.6583489559127,-9.26053741968202,-14.2481629691019,-36.5416830320652,-60.0140768295679,-81.9659873315523,-47.4037668034906,-40.5816284828596,-57.6470723466778,-15.0919349652606,-100.0,-72.4848703771845,-65.9086564787209,-51.1041877833839,-100.0,-100.0,-100.0,-100.0,-100.0,4,Hausen am Albis
-22.2887495179384,3.6040288304084,18.823399308075,-5.87353860662196,8.81690424838837,1.74225599410647,-10.0334983795922,7.0642886347277,-7.73046384793712,52.4705395519599,41.4889763965228,52.9012794523768,15.0994606288949,22.0493957494059,38.4456763419024,1.20749131232298,23.0342656817959,31.3199717323332,-15.5704743640344,20.3040757050081,-4.8219180153783,24.3589572597583,32.3989271876752,-11.9319880294041,-14.4664503143313,-10.1631270479258,-19.3106381989112,-17.9433386978307,-47.5701992496982,-17.0611352730073,-25.5340136659559,-34.2827157416138,-20.2281482449323,-18.1880595367123,-29.2320322012706,-20.0251216844453,-29.4429449308272,-8.8528711498891,-16.7439045031084,17.7056822924955,24.3251904809447,-13.7450235369118,-2.43357241022994,19.325165589847,-2.69828850032083,34.0541724702819,36.0177719726666,-6.67950136679471,25.0781219489481,41.1333888764195,30.9180475412617,22.3948303834782,-6.05736574714898,35.0608461617983,-7.83930658843253,29.0435734134279,5.92683197445685,16.436593564553,-3.38798116870722,-2.20860908227568,-11.2097279286296,5.96648318254514,10.052237126669,-8.25823252727194,9.0374882829825,25.148326662607,-13.600105568194,-6.2000030038374,32.9980497960674,12.7398666885609,-15.2689080162113,-27.6786746563369,-15.2704106202774,-13.6666694313926,-20.3589719663631,2.65644724730429,-8.81872472594281,-54.1623813242641,-29.2202434095743,-54.5719897320175,-19.8451783266191,-29.7941491392569,-45.806035009019,-31.0380084389583,0.263686374588534,-53.1113546848037,-46.8187221833253,-22.9045958423859,-50.0335784633161,-88.7105094117433,-46.3529583057919,-83.8674676433995,-79.9526739073807,-73.8606268583253,-35.2264473095696,-53.5489783942147,125.190139054903,-100.0,-100.0,-100.0,45.6575568662846,5,Hedingen
23.4269552337181,-24.7021132336893,53.0911349001336,33.3989733590566,73.4960709555621,23.3223758139192,25.5714789843938,55.6255055588566,18.8793460588049,80.0716924040572,0.261307572366598,40.4514280438096,42.7322449812337,0.565251005836553,30.1389904646209,-15.071718453459,-5.23477158226927,20.972008809766,26.9080610633012,4.38696495177424,21.0545565788472,-57.6333137639888,-50.6210757113271,-68.7968127964781,-9.08437797205784,-40.7815655454483,9.95720611809698,-64.54473350578,-42.8421860909659,-44.0268759690604,-51.3981105141333,-4.12409186835285,-51.7447443636853,-5.62498414329761,-66.1166947302073,-5.54757836885119,31.9387331803343,12.3274520279156,61.5382408825044,-22.2466935354346,6.57110447809177,4.18459490943279,31.3604912796246,61.0584450500494,56.1121178127786,15.5318919225317,6.39828229641717,28.5829393881209,15.3434285076032,19.0587293799142,36.7771395490284,23.0641095637756,2.87970964027793,0.743403872661452,24.0823740530572,-19.3156177848961,4.25196435046575,-42.0990903760107,4.17946556916204,15.4941886927625,29.0629317769864,-41.5970463776098,29.9745685329489,22.9912395097613,-26.4136436425177,-27.6064759926283,11.3169457433459,20.0119354920248,3.66895420696369,-14.4043883114093,-19.9442925690438,-7.75355443096756,-46.3922180317756,13.29102215091,-14.1208326014657,-19.1733684145136,-1.6766584232777,-40.9431719253038,-37.3054430975416,-35.6179990006521,-49.8832673552917,-64.4650236273932,-80.7986532558576,-38.9155641061441,-55.5947371574306,66.1301470025347,-100.0,-69.6494375371768,-64.5930101017884,59.9982015605785,-52.4810811711516,-42.841172870128,-28.9707516950758,-100.0,-100.0,64.5796118849704,165.955440122925,-100.0,-100.0,-100.0,-100.0,6,Kappel am Albis
-48.5528596779011,6.64058724849637,27.261112407595,12.6516570446805,-0.290089883987477,96.2680971740839,4.68205243385547,48.5334872589194,41.5223561390725,52.7694538720692,23.4739278996837,13.6652864259442,-4.57777191066577,-15.7831963322129,28.2151427276618,-7.0302391378405,12.0371741980153,10.015701640135,-10.6914455491586,32.8399212625444,-23.329640131239,25.2211355702419,-27.0265682543647,26.810377751652,-14.1605363311923,-19.778365437879,-16.9456919357855,-44.1101912621395,-19.0502801225119,-37.9611189657075,-45.276106722365,-15.6619889808642,-35.4788539836536,-33.5858087199581,-16.5439810593803,-30.2079030436504,12.8845587778133,0.291889616126251,-10.0455293561754,28.8337940079834,15.4952274854131,-4.19853049879401,8.98407247795774,-27.2728059488272,28.1702572727709,10.6622040072891,32.5732924156233,26.6820947905855,49.5240840904979,-6.16105487881635,2.53109992318472,32.7919785237752,31.1702589853828,8.55918475846671,35.1162784094054,-3.94762207845072,9.55819213381009,10.5246083028737,9.97076224498712,-20.3492152181816,-4.63375641943712,-17.8005980081354,-1.82591722224342,-4.79259795970996,-4.84568261427849,-24.2189630964798,-4.03757335835309,27.3330113411586,-11.7912791338242,-1.61470861227156,-16.1982428352991,-14.1662782473492,16.193653124451,11.6162383232141,-21.4339301727014,-13.7322495977192,-10.0494479164927,-27.2702629933701,-38.2322581971964,-12.7834194855043,-42.3948348825488,-56.2379225168064,-5.41253606724339,-19.7581023324074,-45.3139764945467,-6.47186219572543,-20.4400258291317,-55.1471659168864,-12.7910811519966,-60.591763897931,40.4493366243217,-43.6861531472029,-65.0103893662438,-8.75526399758759,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,7,Knonau
-23.4969130226624,6.17765585163661,85.0348779467683,38.2003850366781,86.3977548591739,22.3012256961753,-37.7341472262672,25.398710797425,11.7546218605328,45.0967693084174,-3.05466703065083,-67.6651827124459,-34.2801831666528,-18.9673133470911,45.1940710847931,-8.75619881687278,37.4465411231892,34.9666105729503,31.4758461896045,40.186862708246,-30.3268570615394,36.5515971351,-33.6863900283423,50.8559705830176,-26.7427164158625,-52.2834299597879,-40.9330244825823,-88.572452328072,-53.9438207737658,35.3047670607503,-10.4867361909511,-22.7458556162313,-11.1251543172488,-2.22815662806305,31.050687090281,-2.14796479777239,-10.4736274733325,-9.48965838936284,35.8222908485061,59.4764314410076,-42.7519755975721,34.3184855431439,-10.8659906449776,8.14701880960804,-37.1045952805771,3.43598921474715,-9.2241139295411,77.6146775858198,17.3985663667173,15.1210615751495,53.3373507743567,51.1034546371059,7.27926407657871,-8.67673305341911,26.2932185533867,19.1909302015373,0.804005467111835,-76.6725274408811,-52.0314740659931,-13.1421239274711,-48.0023367684762,-5.88104353833223,-30.1800679695599,-0.897074560387356,33.4111456816523,2.08220984736831,34.5441555610877,-25.6136269271201,-8.87247508512822,22.6143413060346,-3.24000104191369,48.6592484755234,-30.8869406887041,-81.7426480683479,38.3980966032542,-34.8721447521002,-9.45575052484587,-100.0,-74.741233510047,3.75445714871505,34.6089048933533,14.5323887454065,-69.0561759957893,-1.5597156343945,7.34158311164022,-61.7534116662317,30.1382728832378,-100.0,71.1798154361278,-35.5389460951335,-100.0,-100.0,14.4667917300884,-100.0,269.845870276092,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,8,Maschwanden
2.92934070983919,4.12122112550724,-2.62121776364654,20.1643813351683,-14.6991069717067,21.7314994895161,13.2661071044133,-1.00914578676181,11.7819766619551,19.5207056672035,6.4758336831918,30.9563562859294,-5.26296269075964,9.02358770962581,10.7415334777282,10.6527328333826,-1.45755825852977,9.11736181896765,18.3285744519325,5.85324148167083,12.8707900102653,-4.39048485878016,-12.6006788773629,-6.80144631683141,-2.77863607156912,-11.5623604962572,-27.0170525251697,-13.7121025543326,-11.4782282338348,2.16683578339585,-29.3374358354676,-6.0602084845413,-11.539167573535,2.90928013368075,-38.5281804201529,-25.3668944520265,-0.136102181312936,5.62124571975939,-25.4126464477255,-10.8590035253787,-2.54225805091932,4.49550488781607,11.6633031631388,14.324532177893,7.93519604077448,-4.85616986922799,1.08460143487739,5.66596047138117,14.1654331493287,21.1701157137451,7.88870517511431,8.91002371332634,23.1813851734652,7.26642599372678,14.1458252003453,-13.7194960370577,-13.8892320447527,-13.529970533161,18.5394843063978,12.4318240407677,30.2809303701377,-0.320241135631127,-6.0623583146673,26.3385670973124,30.2458018715429,26.1324199206399,-1.48605272831328,6.20889215100584,-1.99903822694573,13.6263870734387,32.8403498225173,11.1167829268155,11.4890307277475,5.27402628056071,-21.283780015363,7.29566557439385,-9.877540506873,-18.3367645625921,-27.1774993100755,-43.0228254167262,-37.1671348630169,-1.72512691983616,-36.2765329191506,-32.4264057845865,-45.9651957935193,-26.4885663509881,-58.3115277770338,-39.5653931855071,-21.6632671560235,-64.6009547628876,-5.37944134679722,-62.0614252997487,-37.1401040916798,-59.0190166208912,-100.0,-63.5873336737686,-100.0,-12.616737057383,-100.0,-100.0,-100.0,9,Mettmenstetten
7.69080979780539,2.87692160532897,6.55482240715777,21.8331381763417,17.2785101986274,9.55591928503463,47.4105839723119,24.3660302583166,-18.2788550750346,36.1652120042125,17.857577384079,42.7567013187493,7.22931384003558,30.6585340428995,27.9985531166533,16.7643772377412,-2.28340890844894,9.38699342303595,-0.919923635246889,13.0198857406088,6.99257645890179,-17.870034599937,-13.4414763991431,-21.1713053163972,-6.25290721215388,-17.5653146650079,-16.8534149783765,-25.4186542337796,-29.2744798146949,-1.88220891322313,-24.110747869215,-19.4981982902274,-30.3386397472167,-13.8074000291139,-4.96710339902895,-6.77998811405982,-12.6429753402569,-10.2350270440721,-10.1974864759877,6.41389294154906,-7.69227512704154,17.4560497291331,-5.89680076428486,21.7879224797838,3.29169131352087,21.7773439004206,11.0026728670641,-0.243676290806272,32.7071769207588,47.3200248945314,20.1879828925876,-8.15087971524691,-2.65252281709683,-9.10416832161921,-0.336186050752907,-5.70982657353838,-2.53443822673699,-16.4141590155587,-24.8031827180464,1.62443339130784,-6.84227793178396,6.67870882980921,12.5788906043226,14.1395042645489,19.5080476489467,19.4370298256977,-6.25990146584582,14.2303816483513,30.2207297703799,13.7591330873367,25.8871604199153,9.91570883933688,-4.92297595342136,-13.553680223,1.20432355780842,-16.6561085767544,-18.8915856667965,-23.8798869520348,-6.26168690721966,-46.8903118128758,-34.5417507408205,-12.0599786155253,-40.6019429426061,-41.2122771080759,-17.5812080959536,-41.2671676056407,-22.2825007749933,-37.4084028267191,-56.1883562808713,-34.0075295619574,-11.8020785881805,-52.8488173885744,-85.3517241966487,-42.7010746465186,-100.0,-32.1178921632364,-100.0,-100.0,21.5228670264868,-100.0,-100.0,10,Obfelden
